,ticker,eps,roce,divYield,eps_rank,roce_rank,overall_rank
924,TWTR,-0.006502209,-0.038750598,0.0,891,943,1834
925,PRU,-0.036509133,-0.001559288,0.047181433,919,919,1838
926,HUBS,-0.00811317,-0.061186651,0.0,895,947,1842
927,CTLT,-0.029561069,-0.014770889,0.0,916,930,1846
928,TAL,-0.028933945,-0.023025061,0.0,914,934,1848
929,GPS,-0.04169763,-0.008487085,0.045413261,924,925,1849
930,CINF,-0.029890159,-0.021558984,0.026015509,917,933,1850
931,ENV,-0.025098302,-0.036986143,0.0,910,941,1851
932,ALL,-0.037090697,-0.015065952,0.028035564,920,931,1851
933,KMPR,-0.095261937,0.003387287,0.025207093,946,907,1853
934,GWRE,-0.016047553,-0.090346646,0.0,901,955,1856
935,AEG,-0.085288416,-0.004058917,0.013895771,943,921,1864
936,CVT,-0.038440373,-0.040667179,0.0,922,944,1866
937,SNOW,-0.015994626,-0.147023158,0.0,900,966,1866
938,LVS,-0.041959969,-0.037271875,0.0,926,942,1868
939,WYNN,-0.075702347,-0.021294629,0.000154208,939,932,1871
940,PHG,-0.130723182,-0.005098005,0.033286743,950,922,1872
941,RIG,-0.213789969,5.3e-05,0.0,961,911,1872
942,VNO,-0.095872602,-0.011371494,0.1174385,947,928,1875
943,STX,-0.041305246,-0.068896052,0.045443579,923,952,1875
944,WK,-0.020453367,-0.215091596,0.0,906,971,1877
945,COUP,-0.037241024,-0.092940938,0.0,921,956,1877
946,BA,-0.044589556,-0.075178541,0.0,927,953,1880
947,BAX,-0.094243112,-0.023320024,0.022305371,945,935,1880
948,CS,-1.000265352,0.003799,0.038334834,978,905,1883
949,TV,-0.244532022,-0.005607294,0.020952843,963,923,1886
950,RNR,-0.146270411,-0.028932792,0.012620473,955,937,1892
951,TTWO,-0.058958685,-0.094434037,0.0,937,957,1894
952,NEWR,-0.035128464,-0.43017642,0.0,918,977,1895
953,RCL,-0.166779323,-0.033644267,0.0,956,939,1895
954,DXC,-0.09889235,-0.061831488,0.0,949,948,1897
955,GME,-0.04510329,-0.174096827,0.0,928,969,1897
956,GOL,-0.068362527,-0.103655214,0.0,938,960,1898
957,MU,-0.076303803,-0.096572476,0.006593025,940,958,1898
958,SE,-0.057471989,-0.112501569,0.0,935,964,1899
959,TTM,-0.077412565,-0.101220175,1.04e-05,942,959,1901
960,HCP,-0.045820091,-0.238307932,0.0,930,973,1903
961,MANU,-0.077097112,-0.107211485,0.022394939,941,963,1904
962,WDC,-0.141438963,-0.067649381,0.0,954,951,1905
963,ETSY,-0.045720325,-0.328753009,0.0,929,976,1905
964,ZNH,-0.197684061,-0.046786133,0.0,960,946,1906
965,SPR,-0.175895303,-0.062604748,0.001356519,957,949,1906
966,S,-0.090332519,-0.225452696,0.0,944,972,1916
967,CEA,-0.30845019,-0.066624281,0.0,968,950,1918
968,NIO,-0.131147633,-0.310257459,0.0,951,975,1926
969,ILMN,-0.138728761,-0.44086929,0.0,953,978,1931
970,LPL,-0.714363331,-0.080366042,0.051992553,977,954,1931
971,CCL,-0.520081247,-0.106525865,0.0,975,961,1936
972,CUK,-0.520081247,-0.106525865,0.0,975,961,1936
973,NEA,-0.392244409,-0.168459055,0.073260271,970,967,1937
974,NCLH,-0.441786383,-0.114920762,0.0,973,965,1938
975,RNG,-0.260767099,-0.25739584,0.0,964,974,1938
976,TEO,-0.491679368,-0.179262728,0.002938504,974,970,1944
977,KEP,-1.747402647,-0.171610531,0.003991992,979,968,1947
978,W,-0.38177573,-0.871352785,0.0,969,979,1948
